title,link,serpapi_link,product_id,epid,condition,rating,reviews,price,shipping,location,returns,thumbnail,seller,sold_date,extensions,old_price,subtitle
🔥🥇 Jack Hughes 2019-20 Upper Deck Young Guns #201 (RC),https://www.ebay.com/itm/317920565269?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04VMPTS1DYGB2DC75N&hash=item4a058ad815%3Ag%3AHUYAAeSwm35pni9%7E&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDTQ145d%2BZ2prUy05jmb8X7NDit6b3A6p61SEDiIAfokKsdazSphLbWbgkpxrATpshX3CH2E3pxv4VrcoUmDzM7AnLpSdfgIWpechoOxnyNEJP%2Fw5FSQehzjMAU33ddDzlxUzf5oKHJZqxSKpZ3SfmvLiPviRbQpDzW2SmPSwpHiA0V2aVTyhHet1bP0xCw%2B9OoLry6xzWkqwT76O1mbOM0DeTB4DhuBS2IvTokrf5rFVcc5NJE17VbXg6dndee83F2qmZfPlfJZqclMlhjnpxC8laVKTuDa7A7s5vrUxM2HCA%2BwRLojrYyC4RQ0PMOMrM%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=317920565269,317920565269,8056494284,New (Other),5.0,4.0,"{'raw': '$198.99', 'extracted': 198.99}","{'raw': '+$5.30 delivery', 'extracted': 5.3}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/HUYAAeSwm35pni9~/s-l140.jpg,"{'username': 'softsleevesportscards', 'reviews': 216, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",,,
2019 UPPER DECK JACK HUGHES YOUNG GUNS ROOKIE #201 PSA 9,https://www.ebay.com/itm/306789642249?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04DGVHFTAKSWY4EQ1A&hash=item476e167009%3Ag%3AgZwAAOSw5KVnGD6i&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCZMwn36YtpwmYJd8wt16eZIIdgDByGEX54bKUKiRRhUOHax%2BqkalgE%2BAjmWVJxwW9Tqi4HjWjwrCxdwLRizqmTbDc6fayU2iWLaJIJfHXtoQBXKLjsk8Ci2wHqFk8sLkwe4a%2F9ydkZkBw01Pq9wS%2BJhLtVFSbwCzI%2FyOG6O3OZj2tF3z6SbAKthTPNQl%2FYf1KDslMtuonio3M8M5Wg%2Fv4fSVFU4V6HxUslMXdNueTByBPN0fQEkhAJx1p0oezghyKTCeDXp6ffANgi9H0FN5So%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=306789642249,306789642249,8056494284,New (Other),5.0,4.0,"{'raw': '$175.00', 'extracted': 175.0}","{'raw': '+$6.95 delivery', 'extracted': 6.95}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/gZwAAOSw5KVnGD6i/s-l140.jpg,"{'username': 'dessw_63', 'reviews': 1500, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",,,
2019 UPPER DECK #201 JACK HUGHES YOUNG GUNS RC ROOKIE PSA 10,https://www.ebay.com/itm/317912648006?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04ZKHER282VCW2YGGD&hash=item4a05120946%3Ag%3AtvYAAeSwmItpmz2C&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xARbW8uT9MMIgw2PvJkcQDnH%2F6w3ZA1z5a6B%2BDyqriY%2BL2rH77%2BLYcTBIom9azhWSzI0xj2EYWNpwOoQ1POFnJMAxyj%2B2TpVHrW08pbg5%2BWPW88jJ2IwR1jpGSQTjELgBmpnmdL%2FAly0uczB1qEyy76WBewrgrqG6eFxwEiPoiQeX6%2FOkoMIgGCuMyD0LE68uRAKFl4DQsKgx38UT4k2GXVUTuoCVpLIk60Cp0HtDWKoSPbtNTlRh1ZSxvcZVSJBx9dAZjHXaHzpzfsyazTr0eS0hZsnrN2kdEDH%2ByFsUPHs3GKsyLPeqpF3ZZ2oCH2Z2s%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=317912648006,317912648006,8056494284,New (Other),5.0,4.0,"{'raw': '$350.00', 'extracted': 350.0}","{'raw': '+$5.52 delivery', 'extracted': 5.52}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/tvYAAeSwmItpmz2C/s-l140.jpg,"{'username': 'mercer1891', 'reviews': 95, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",['Authenticity Guarantee'],,
Upper Deck 2019-20 Young Guns Rookie Jack Hughes #201 PSA 10 Base Set,https://www.ebay.com/itm/366225820631?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG040TQR7QHEAJYKQWPV&hash=item5544c28bd7%3Ag%3AMCoAAeSwtgFpnhaW&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCn4KYG9eKVeJJRKtPWs%2FAaMS5XJWAWHEXxJ%2FJ2RLNdZ6Y8n0WymhxZFnjymB6cD6CydtDBTSEeOZPRa%2FZb2%2Fc%2BM0nR67ia4LOglDHFKFiDjSONWobDXtUPAUgbrxYEJKfw%2F3IZxF3wCXznS90I3VelxA33jtXh%2BPDAytBr4zhk3X7yoCuOwOnIiAwLuQv%2FIb4Pm%2F0PFJYjdJ6luoYXoIcAPQBJ5lYFpI4xFSFFJZaTfywoiq2Y3HO2xiHHlwSwCnStrA%2BDKL5%2BPtS5kTwjdxgkX4j3IyVQxP0umKLlgo6HCQPq2jXvtwqs%2BRQX3kRJjzw%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=366225820631,366225820631,8056494284,New (Other),5.0,4.0,"{'raw': '$298.00', 'extracted': 298.0}","{'raw': '+$5.52 delivery', 'extracted': 5.52}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/MCoAAeSwtgFpnhaW/s-l140.jpg,"{'username': 'mec-08', 'reviews': 2, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",['Authenticity Guarantee'],,
2019-20 Upper Deck Young Guns Jack Hughes RC PSA 9 #201,https://www.ebay.com/itm/157456887633?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG04ST7QYDANQHRPY10T&hash=item24a9296f51%3Ag%3AYCcAAeSwjjxpE1wV&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBcctodC8xOATUPdv9OBtTbMep0aGGdLIEvpyw%2B9pEMqDM%2BBHc7eKQAElvIE2%2FVSu46LyB316iJTO%2FPpg4Xzv9tUY%2FR0s0iY0p0RRqjmVr0POUHXUPNFGklJmv2cTt5kCxMnUf0F%2BnKzHVuZDwKJpPFxC380XUqB86IdFsq1k%2FeoAnwE6I15y0L%2BYLAzbfIdoCb4ouh1WeyjaF5Rp3x6ZxucB7EHBynk0jfHaJRBCG9wpm7Wi5EWzZony2lpvGiH7kKhTkaBLLeGz6TeO%2BakCwx%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=157456887633,157456887633,,New (Other),,,"{'raw': '$127.36', 'extracted': 127.36}","{'raw': '+$21.99 delivery', 'extracted': 21.99}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/YCcAAeSwjjxpE1wV/s-l140.jpg,"{'username': 'leafs4l', 'reviews': 45, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2019 Upper Deck Young Guns UD Canvas #C239 - Jack Hughes PSA 10,https://www.ebay.com/itm/298063560213?_skw=jack+hughes+young+guns+psa+10&epid=10056543076&itmmeta=01KPBCCG0492EZ7H065H10D340&hash=item4565f8fe15%3Ag%3ADqYAAeSwARVpnjcL&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD5bl3oVTLbrV3PSHjxU6HD07RQ8HJZp0SUMvhBEcW5GrWeDhsppODN7XddA4lBtBIKlT2li1K%2F%2BO1azX%2FZQYOu4gcleXvufUsJ9iBNmnwzPDSIXhp6aN994Mk7fi%2F%2BvzLrw7AwEdKbqmaq91Jr1wsJ03zpUdKkAxGqsVLjQhXqE4t0xjWrAulFw4KsRwzqY4OMwEMI8qJnwlOh0k5VuzZw5nAAU3fRhchTJgMAtWPz6cxckS3pizQmD2LYxGy9%2Btwq0m%2FgfVkKshlnLbXCcvLvuFaJJi5Fv68J31L24%2Bc4MEeLR1ZO%2BhjWj6fkEjFkDdQ%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=298063560213,298063560213,10056543076,New (Other),5.0,1.0,"{'raw': '$215.00', 'extracted': 215.0}","{'raw': '+$5.45 delivery', 'extracted': 5.45}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/DqYAAeSwARVpnjcL/s-l140.jpg,"{'username': 'njcardsinc', 'reviews': 64, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2019-20 Upper Deck - Young Guns Jack Hughes #201 (RC),https://www.ebay.com/itm/127701157574?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04PV2WRWP67AEKT3AF&hash=item1dbb9506c6%3Ag%3A73QAAeSwjQxpnLeK&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBKs3Kb0PPrhm6eXJ3G17gCn1mzzK3ZQUcYIoqbmtDXDhk9HKRnEEVAYtiUQMXO%2FUpRl9UQkgWo2EQT26bWVhNIwIDjuimFi2a92wy%2FWaUzyu87Vf2HnNP%2FtE3oodjBTPNvOjkFOgvL3sboQIF3maia0AMtY9uEiuWZ9CWc%2BBYH69nx2VbxfHHzvulnTw6aDvmMNMh5vReLvqRZcpWhgTcGD7xkpEObIp4q0Ir5afjMYxIIswap0NEBqEEAQ86%2Fc69BQdjmRyDkYbAIE3hi3Mfn%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=127701157574,127701157574,8056494284,New (Other),5.0,4.0,"{'raw': '$295.00', 'extracted': 295.0}",Free delivery,Located in United States,Sell one like this,https://i.ebayimg.com/images/g/73QAAeSwjQxpnLeK/s-l140.jpg,"{'username': 'codie732', 'reviews': 884, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",['Authenticity Guarantee'],,
2019-20 UD Jack Hughes Young Guns RC PSA 10 Devils USA,https://www.ebay.com/itm/177885775996?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04ZD92QR5E5QDYDADE&hash=item296ad1887c%3Ag%3AeiAAAeSwj%7EVpm6UW&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDLQsLBuOzfHGhiXgJ6n1GnK22Dn9CxTgZmQYJm05bU2s%2FoRJ1RUpLQ0Gxnyo%2FcBGdhFfp293SeqnqzbgD282jRqrekr4QvXdDqYaQJhlZXu0Vl1R40sh%2FW1oZjIcslHdF4w7Px9eRQEivYvM500YP9ChhLjstFMRlc9bytPC8kNe4DIM7L6IyKoaSwPdfHdRGN0%2FLMTEX%2Fyczj1byPzxsMBr7IurgsV48nInFXZ4qhDqHqwJ1XRmCkBnCd5kKn4UiAdUDguv5RFvGzkcalBjaIDwM4vqpUZ%2FB%2BRaYqxhgU4ZNTSlWdNmqyYqThNS826yY%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=177885775996,177885775996,8056494284,New (Other),5.0,4.0,"{'raw': '$275.00', 'extracted': 275.0}","{'raw': '+$10.00 delivery', 'extracted': 10.0}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/eiAAAeSwj~Vpm6UW/s-l140.jpg,"{'username': 'mjrbrts-0', 'reviews': 1100, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2024-25 SPx #HV-17 Jack Hughes Holoview F/X Blue #/399,https://www.ebay.com/itm/227155564475?_skw=jack+hughes+young+guns+psa+10&epid=2349760364&itmmeta=01KPBCCG041D89XXC1BGCEBV3R&hash=item34e386d7bb%3Ag%3Ack0AAeSwhuhpVncc&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAF0YXtoyh6hpZc%2F31e2fva6YIVqHE6rKcrB5eT8OmxdxYUm06csq8eC76AqUQlsjvOCk8TxlKNkZns%2BIFom8h3mp9YhY01b5NSvNWf3BIojV7zIQu0JNUDSzZJBluBrh5c4m%2FaBV6w3naHzzZnj%2FGqwZzGkLE3N87JB8DS8HVPzEfwijUFwSqoeNdIUcBvjRyNtRAdstqmCZd9bM0gmUy5AnsKfh5G46Yq%2FWsjuBKfKNSX2b6ooQ2vHPqsHLgdfk%2BArJkNo47s5hFKZOFHACY%2F%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=227155564475,227155564475,2349760364,Pre-Owned,,,"{'raw': '$5.99', 'extracted': 5.99}","{'raw': '+$0.99 delivery', 'extracted': 0.99}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/ck0AAeSwhuhpVncc/s-l140.jpg,"{'username': 'pursuitfundraising', 'reviews': 522, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2019-20 Upper Deck - UD Canvas Young Guns Jack Hughes #C239 Autographed,https://www.ebay.com/itm/137068678216?_skw=jack+hughes+young+guns+psa+10&epid=10056543076&itmmeta=01KPBCCG04XP36ZSMY15X8YH1P&hash=item1fe9ee0c48%3Ag%3AiW0AAeSwR4RpngML&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCbRIkU1ScdYqjHZ9NY40EY0lpekSm9f%2BB9gPUwQNPe%2Br5rgoREgryNctoSDOnknm0bVbNH6dQIN4RXz0ptJ1ysqNfx2KFR7FcfT3R%2FyTEHZv1klL2Tqn5dpbKvlIa%2FrXwGOI8PN79RD6k%2FB0u4l0wl4gp5QFnw5iKEusMySUFt9SBH7u%2BNV1Lit3sCj3AVfxGlwlck5DccRc9uHulK%2BT5wEym%2FKKg%2FX02cFzLQmyIIpTxm5kxu7Nh0t9V3k0LDCMXd7PHmNbAGaQSPZE1x7CSn%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137068678216,137068678216,10056543076,New (Other),5.0,1.0,"{'raw': '$1,250.00', 'extracted': 1250.0}","{'raw': '+$5.52 delivery', 'extracted': 5.52}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/iW0AAeSwR4RpngML/s-l140.jpg,"{'username': 'mikem603', 'reviews': 255, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",['Authenticity Guarantee'],,
Jack Hughes Signed 2019/20 Upper Deck Young Guns Card #201 PSA/DNA,https://www.ebay.com/itm/166300389679?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04ZNCQRSZ8AT408JTE&hash=item26b846912f%3Ag%3A7y0AAOSwNlFk6o8-&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBnH87rNF7cEqyLol8FbB6X3SHxPgVM2HQaLUeJk9qKmUeseSchxpRDUYp%2FvCdYsYziAj1A1hrYwG9sLpiLq6cNRObUmIlkNykmXWlhhCqdC3ain7CVdJyh00xU6wKl%2BbItZEmuJ7ce4eUwwrcClErSoY5XOORYwacBmt%2BJQ30zi4i6hc7MzAG%2FpVnr91fVqQSIzE8EnjeMm%2BVU%2FMBLrXFpu6HKBlQmCXUZz8zxeo8Q4rUa%2B3ETXZKyjBb8kc0Ynviaq1i3KQDgk5z8smSWPYol%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=166300389679,166300389679,8056494284,Pre-Owned,5.0,4.0,"{'raw': '$749.99', 'extracted': 749.99}","{'raw': '+$5.77 delivery', 'extracted': 5.77}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/7y0AAOSwNlFk6o8-/s-l140.jpg,"{'username': 'filaman_2700', 'reviews': 2100, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,"{'raw': '$999.99', 'extracted': 999.99, 'discount': '$749.99'}",
Jack Hughes - 2019-20 UD Young Guns PSA 10 GEM MINT Card #201 🔥🔥,https://www.ebay.com/itm/317913654532?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG04BA8D3EB0QJRTSXAH&hash=item4a05216504%3Ag%3AuRUAAeSwmvdpm99c&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDuh4VrquDaS6A6POsygsi2pFWd03kZPpaALrC1aeEL9iJ8Y8RUD7v%2FrHAzBbi30Sm8hNXCy3lugTrj2oia5F%2B4aOQ0K83WhWl0aWi5bqNHfKGTESyomsU2C0D81IjhdYjV4NWLSoH1AZFRp0yTIkQq6gsldKiLAvCpp56lFw%2FcuuZEI47K%2BbsCSJhsZYq3Y0%2Bp7pm8jj10NDgA177SNs0uPwDSIyZUzWqzSyd3rOdtahqZLRhb2POVL6pJkuGxuDXnfIuR%2BuaNRQNQYd604xEPR8BTaP5mQWAkM3CD6BYNftL%2BjcVp3a4dsaIsz1Pmccg%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=317913654532,317913654532,,New (Other),,,"{'raw': '$261.99', 'extracted': 261.99}","{'raw': '+$22.71 delivery', 'extracted': 22.71}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/uRUAAeSwmvdpm99c/s-l140.jpg,"{'username': 'sportzcollector', 'reviews': 146, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2019-20 Upper Deck Jack Hughes Young Guns PSA 10 #201 GEM MINT,https://www.ebay.com/itm/137062110022?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG05NYZE80Z32EJWE0HT&hash=item1fe989d346%3Ag%3AsGkAAeSwcEdpm2gL&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCY%2BB57jWHMlmqrUl8HSkywIDiMvmDzFgWSdojlEH2mel%2FfxI9JftTpIlE5n15NPNW2o9x2toFtP8gxoECEZh1%2FbSmtOf8TB%2B6Jmndg%2FTFuxjygDVMj9tY6OHDLP5O15bN3Bm1pd%2FtSgP%2B6tgWqbrSDTZRjD2DKgwMPHuJV9TbKwnnf14meIto0KRErOpTWnhaFlJVsUJb72GBTvD8MDfayvALG%2BtxHg%2B2foWIbKdTd%2BG82sC5SNPL39An%2F2vNJErOvJoQMA1%2BuQNhRhyyGn14O9zhR9j2MbQSPcPTVY9mUtIJ4u%2F9UDUDCz59dN86YGHY%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137062110022,137062110022,,New (Other),,,"{'raw': '$291.09', 'extracted': 291.09}","{'raw': '+$14.55 delivery', 'extracted': 14.55}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/sGkAAeSwcEdpm2gL/s-l140.jpg,"{'username': 'lapii_sports_cards', 'reviews': 29, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2019 JACK HUGHES Young Guns Rookie PSA 9 Team USA Golden Goal 🇺🇸🥇,https://www.ebay.com/itm/358255576557?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG05NKEJD6HBRSBXHWCH&hash=item5369b245ed%3Ag%3AEqEAAeSwmYRpni4I&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xBBXkX8JFGLzNQbP1uCHQ0cp4ZKdEYLFGSx%2BcHZMEc4IjtHtPXJrV5v%2Bpx4%2BSEdSzsUBJJg5JeG8navm%2BIuW5yRwNPPORKJZS5Jn02pGy8ehQCgfrYDCAMktObyAXiIEpUn9JpNoQHH3TI7ebWNZHUC9Doy%2B5XLFItWwvhwE9Wj3FzdhpoOGvi3BgI3KOUrlExv%2F77DyXv43aHGzbvaJziMW0HLNqRwPS7ieOxyt0ZfBT4QdNrPGfq7QZ62W0O8eC6%2B%2Fo0cCElqZEkJMdJCgzc09a9W72YRzByuD1UvCPiTqbuMgfMiRln1iZRMsR%2FjOOw%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358255576557,358255576557,,New (Other),,,"{'raw': '$116.43', 'extracted': 116.43}","{'raw': '+$16.57 delivery', 'extracted': 16.57}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/EqEAAeSwmYRpni4I/s-l140.jpg,"{'username': 'yalus_76', 'reviews': 22, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
2019-20 Upper Deck Young Guns Jack Hughes #201 PSA 10 New Jersey Devils Rookie,https://www.ebay.com/itm/188091098607?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG059ZZF971MR18BFSCR&hash=item2bcb1a65ef%3Ag%3AAuQAAeSw0T9pnadh&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD8%2BECJqJ3Hx6PuueQYKZfVpbHyYpaQ37SP0VjDsSMFt5nA7V73f4JNjDSUAQRj%2FvZqJTtGsPcCv%2BtsUnAKoxn1puWE%2F6MdD1ZxGUxkull3fUsrZF3JNhOC5pGj4ACo5okHhJdCZPgAyz321TP5oS6FbfAc7VdzJ3GkqPFhwHYcGWqMyFteVSuOYLrZuWjXusf4obf%2FrEO%2F2QyIHz9CEMO%2BgWQCdOFj7bZETD%2BWGitPXc0CrOzNqf9T2Sg2Le9Bz1GSQTkm4zpFnChDbHi1r7b%2B%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=188091098607,188091098607,8056494284,New (Other),5.0,4.0,"{'raw': '$320.00', 'extracted': 320.0}","{'raw': '+$5.29 delivery', 'extracted': 5.29}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/AuQAAeSw0T9pnadh/s-l140.jpg,"{'username': 'oleyandoleycards', 'reviews': 26, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",['Authenticity Guarantee'],,
Jack Hughes Signed 2019/20 Upper Deck Young Guns Card #201 PSA/DNA,https://www.ebay.com/itm/165716207818?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG05Z0ECTKG0FZVB3ZS4&hash=item269574a8ca%3Ag%3AVpEAAOSwxXljQebl&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCeFB2uH7LTkBt9vT9qtwVSMTRU7pXhD8rbezCXDn6IkV%2FBzSN2rDiNs7rUJ9AZhHP8dyNZk9%2BAxOJKw08DhBXny0OeFVnC0Zec5GGv1byTsHMhI4UbeqgypFTeyREiFbyt2BENsH%2FXt8LcWWa06v77cgFOfq9K9yv7uUBEtrXRuh%2FPkE3aVuO96%2FT8RKlgsRIqDvsV0%2FeISDyPaVMLJzYFj%2B%2BFNpFMisLUSSNmxyOagw5X3lMBD5Bi50w8ScDCxVg%2FgZdhyLWTrxcwY3Eqiu9Q58VYFRyoZvIvQN0x2UVa%2B4kjfEB9OkSChrq6YKFaf2k%3D%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=165716207818,165716207818,8056494284,Pre-Owned,5.0,4.0,"{'raw': '$599.99', 'extracted': 599.99}","{'raw': '+$5.77 delivery', 'extracted': 5.77}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/VpEAAOSwxXljQebl/s-l140.jpg,"{'username': 'filaman_2700', 'reviews': 2100, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,"{'raw': '$799.99', 'extracted': 799.99, 'discount': '$599.99'}",
2019-2020 Upper Deck Series 1 Jack Hughes #201 Young Guns PSA 10,https://www.ebay.com/itm/336447623202?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG050X66P7YS9KTHXT47&hash=item4e55d75022%3Ag%3AMfcAAeSwPFJpm3kO&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCiuR2hofiJ9RMkw%2BIw%2F%2Bi7r7PKEy7Ig56zJvmu12FhVlHEOsINlA%2BLkwdx8f1gfFbnwnVxmKGyZS2sfbrVBJlCH9XN%2BTaTuD6rZVjQFrWAkH%2FBVB9NbrPnxuj8lHslbYIQhTNgou2TlS4g1HAszqC9Mq8jvv2q5peoNNAeZ%2BhFD16yxdUysSooOH%2F%2BIvRdUSGvsi0gv6KkXEQ1iUjeifZlzkYiaZiWVPP1SLV%2F5eRpJeyFB46TaqdOdo%2BvxQwGs6Dt1bNNCbmiEm3Ioh3i11Da%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=336447623202,336447623202,,New (Other),,,"{'raw': '$254.71', 'extracted': 254.71}","{'raw': '+$13.10 delivery', 'extracted': 13.1}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/MfcAAeSwPFJpm3kO/s-l140.jpg,"{'username': 'ca-morti', 'reviews': 65, 'positive_feedback_in_percentage': 100}","Feb 24, 2026",,,
Jack Hughes 2019-20 O-Pee-Chee OPC Update Blue Rookie RC #611 PSA 10 GEM MINT,https://www.ebay.com/itm/336449288874?_skw=jack+hughes+young+guns+psa+10&epid=14056483208&itmmeta=01KPBCCG05H603Z08T6V5SYPX0&hash=item4e55f0baaa%3Ag%3AdrEAAeSwgiJpnQWK&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAk1vKge9gf0WY8rvIveMLltUaWsa6bw9hoIt7JKoYz0jNmtlqzxcznaVM4Mva%2B3JgAuCFcrVcVPTD3MpFUwmOKcb7C%2BBib%2FB4nluDVoJaLdrn5C2BGj%2FykgZWoKXb2pQaNEWYjwJx3cQyOJZnFYxo%2Bmgfzh7PRZTve7o6OpaV%2BIgoQ5k5PtuZ4U2pzYM40SGNbclg38DUkEnET%2BOI%2Fb88buJycaEvySoX3GRSyWgAjQZ%2Fechdre0Nu2sAqvQivwD3%2BUvf6YrE53JCGeMQaLG1E%7Ctkp%3ABk9SR8yAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=336449288874,336449288874,14056483208,New (Other),,,"{'raw': '$119.99', 'extracted': 119.99}",Free delivery,Located in United States,Sell one like this,https://i.ebayimg.com/images/g/drEAAeSwgiJpnQWK/s-l140.jpg,"{'username': 'autorookies', 'reviews': 18200, 'positive_feedback_in_percentage': 99.9}","Feb 24, 2026",,,
